test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
138,-0.011059056255185773*sqrt(0.4835939877511004*abs(-1.7792775808876478*x1+1.4063144605240083))+-1.0190033008687551*cos(1.926308925492258*x1/(-1.4181871978377112*x1+-2.0357568500969703)+0.8662106374773306/(-0.15778558493030226*x1+1.3931164138330905))+-0.496172089029397,C*sqrt(C*abs(C*x1+C))+C*cos(C*x1/(C*x1+C)+C/(C*x1+C))+C,log(0.246),log(0.246),"[-1.40253911 -1.40253911 -1.40253911 -1.40253911 -1.40253911 -1.40253911
 -1.40253911 -1.40253911 -1.40253911 -1.40253911 -1.40253911 -1.40253911
 -1.40253911 -1.40253911 -1.40253911 -1.40253911 -1.40253911 -1.40253911
 -1.40253911 -1.40253911 -1.40253911 -1.40253911 -1.40253911 -1.40253911
 -1.40253911]",0.04846908739212994,9.138089656829834
139,-0.9660455964350969*log(0.4787927619223109*x1)+-0.8758237024720323*cos(0.7745417742787359*x1+-1.3704365057825698)+1.8641902086718898,C*log(C*x1)+C*cos(C*x1+C)+C,"add(exp(log(log(mul(-0.092, X0)))), mul(add(-0.421, X0), -0.391))","add(exp(log(log(mul(-0.092, X0)))), mul(add(-0.421, X0), -0.391))","[-0.70132797  2.84846505 -0.42022267  2.75392201  2.64531669 -0.16424038
  2.89393474  2.69849308  2.69076926  0.16175495  2.87677164  2.74802829
 -0.87786608  2.85781347 -0.80438217  2.70288523  2.73789765  2.63560965
  2.65021489 -1.01334037 -0.15130823  2.85032577 -0.69065741  2.62379847
 -0.96936265 -0.17946431  2.6321826  -0.83646845  2.86562309  2.75901519
 -0.31353962 -0.51740685  2.74349408 -0.86448648 -0.25850892  2.8489385
  2.7631212  -0.46117918  2.76045287 -0.37181351  2.67016175 -0.3748835
  2.62500434  0.15024512 -0.91252425 -0.42817781  2.81181676  2.87566889
  2.65646578  2.89229087  0.24901182 -0.8277902   2.65586704  2.62780855
 -0.07115628  0.18667794  2.83159487 -0.67883829 -0.54975985  2.63863329
  2.86509533  2.8260969   0.25354418 -0.76776106 -0.04271412 -0.51862597
  2.74978241 -0.22759433 -0.83868885  2.82626625  2.87542394  2.74426327
  0.25645421  2.64521661  2.78539907  2.70286102 -0.9984987   2.74112695
  2.72539389 -0.73733342  2.66333403  2.80939641 -0.69248212  2.74184912
  2.73585249  2.73597219 -0.01720786 -0.2453059   2.64109166  2.77142431
  2.64909388 -0.97106494  2.81945805  2.8467849   2.70932534  2.74647297
  2.81394246  0.19523955  2.68865204  2.69692891  0.22481776  2.68727198
 -0.73180772 -0.28682     2.89006598  2.65017649  2.71543356 -0.93433998
  2.75151253 -0.94261877  2.64383663  2.70157243  2.87086439  2.69335766
  2.80053589  2.66496178  2.62452019  2.66571745 -0.44790499  2.81750121
  2.75748513  2.67264078  0.09759777  2.85591626  2.86401995 -0.54090102
 -0.96070462 -0.29697213 -0.11893696  2.70391435  2.64245406  2.8438069
  2.72037023  2.75338718  2.68392347]",0.16483877941092198,11.559616804122925
140,1.9938748851314174*x1**5+-0.5099659489789754*sqrt(-0.9003374843633833*abs(0.42527186014037577*x1+-1.2553970445995424))+0.5506774710187394,C*x1**5+C*sqrt(C*abs(C*x1+C))+C,"add(mul(mul(X0, X0), add(add(X0, X0), -0.880)), exp(add(X0, X0)))","add(mul(mul(X0, X0), add(add(X0, X0), -0.880)), exp(add(X0, X0)))","[ -138.69863107   481.09824286  -115.24083111  -188.36589257
  -213.86581602   915.97221993  -215.2820137   -181.96987406
  -100.13152165  6044.67182433 10221.03411792  2756.84078947
  -249.93716003  -255.38325095 10197.21927207   759.01732049
  2976.14479695  4416.63265614  8994.75903811  -107.42830776
  -183.312679    3414.51390983]",614.5345887750744,10.734498262405396
141,1.6966770411518715*sqrt(-0.3381199603024161*abs(-1.979491853503643*log(0.46585400334677063*x1**2+-0.7775981220879029*x1)))+-0.3954005563516516,C*sqrt(C*abs(C*log(C*x1**2+C*x1)))+C,"sqrt(sqrt(div(exp(0.074), X0)))","sqrt(sqrt(div(exp(0.074), X0)))","[0.71991224 0.72537788 0.68222189 0.68440862 0.75699505 0.70407367
 0.7224355  0.71236539 0.73849875 0.68798122 0.68561216 0.74655103
 0.77283286 0.68304199 0.69705939 0.77242366 0.71718409 0.69233235
 0.72505487 0.69581633 0.74129053 0.69562946 0.73013026 0.69984209
 0.68290848 0.69125862 0.68518119 0.71217564 0.73149301 0.75544063
 0.7564319  0.76210475 0.71392796 0.7195568  0.75518057 0.7548319
 0.70194916 0.71852419 0.70867177 0.68389656 0.70209617 0.69621664
 0.71610493 0.68571146 0.71104135 0.76016074 0.76177925 0.68822448
 0.7401849  0.70955176 0.71775006 0.77171547 0.76221968 0.71342091
 0.68568901 0.74435462 0.71265898 0.74563676 0.70772911 0.71418282
 0.72226629 0.68867478 0.69375371 0.72242588 0.74429594 0.70513004
 0.75019607 0.69953381 0.68954601 0.732852   0.73423558 0.76926522
 0.74796257 0.71525509 0.7714626  0.74739656 0.76524691 0.70161069
 0.68783548 0.71969531 0.76326882 0.68627549 0.69416186 0.76995363
 0.7543618  0.69913965 0.75602098 0.7132053  0.75702118 0.70434193
 0.69413861 0.73737674 0.76855721 0.75145428 0.72087706 0.76502678
 0.71849676 0.73678869 0.71300135 0.70376661 0.69729326 0.70711804
 0.68455503 0.70956548 0.74452978 0.73335622 0.71261098 0.71373604
 0.74782964 0.7698067  0.6994309  0.71262589 0.70479051 0.69213452
 0.70558047 0.69432597 0.72606015 0.75760823 0.7235102  0.71677218
 0.70498146 0.68732758 0.70383532 0.70635367 0.71251397 0.74702825
 0.75250079 0.73918746 0.74913572 0.76986505 0.71965257 0.75396932
 0.7517451  0.76387461 0.7246991  0.71020845 0.77068652 0.74838553
 0.68950852 0.73174592 0.68864773 0.73146632 0.68789091 0.68542232
 0.75398868 0.76631363 0.76793235 0.75071246 0.70541761 0.68373463
 0.70580005 0.68686662 0.77336165 0.74866851 0.72431288 0.69663566
 0.72967911 0.70830443 0.70979015 0.69175589 0.72735665 0.76497489
 0.72639272 0.69786657 0.74292175 0.6884986  0.75726288 0.74722221
 0.69492934 0.68908976 0.70755518 0.71979133 0.76659007 0.75263509
 0.76294769 0.76690162 0.73432348 0.71555809 0.77321255 0.76158776
 0.71266066 0.68167026 0.6972317  0.72504046 0.745667  ]",0.01979639582350476,10.649016857147217
142,1.7263780498144938*log(-0.6736358238636873*abs(-1.8335955038771985*log(0.9692997941710222*x1+-0.6296067763573432)))/2+0.48984796996103697,C*log(C*abs(C*log(C*x1+C)))/2+C,"sin(add(add(X0, sin(X0)), sin(X0)))","sin(add(add(X0, sin(X0)), sin(X0)))","[ 0.60826179  0.17594675  0.3827704   0.29743569  0.30118428 -0.47708476
 -0.28241674  0.51266429 -0.62195334  0.63232846  0.29878403  0.16618034
 -0.54750303  0.04507079 -0.6291314   0.14297955 -0.1253416  -0.54458693
 -0.62272653  0.28968781  0.0153479   0.45510918 -0.4330929   0.58939296
  0.63130335  0.21503098 -0.5962639  -0.31154824  0.11325916  0.63230357
 -0.62138853  0.35660144 -0.30999903 -0.61586735  0.63033785 -0.5855723
  0.15872575  0.12528385 -0.27895896 -0.55166288 -0.12998711  0.09433482
  0.554579    0.57034534 -0.43085981 -0.08666527 -0.13151362  0.5034024
 -0.01890147  0.45178243 -0.03939874  0.49883582 -0.07663238  0.12223782
 -0.58517675 -0.0846646  -0.0458526  -0.60504552  0.62579246 -0.18137675
 -0.56363527  0.59232637  0.22585274  0.5857619  -0.55268028 -0.53930569
  0.6317328   0.19108481 -0.52066059  0.44771103  0.59195784 -0.31127853
  0.38587887 -0.57739191  0.56772981 -0.62908719 -0.30293207  0.29022401
  0.16179624 -0.16355016 -0.3144406  -0.57889837 -0.2675233  -0.21964952
  0.24731972 -0.5357631  -0.35602785  0.49044101 -0.24467401  0.21127272
 -0.37137652  0.34060135 -0.59795886 -0.56665916 -0.2116505   0.56758691
  0.17867398  0.58475759  0.48806924  0.38006874  0.63198218  0.0376556
  0.46919016  0.05523358  0.54471654 -0.63255897 -0.11191043  0.44846623
  0.14202833 -0.63076084 -0.49583687 -0.14697054 -0.11616907 -0.42847362
  0.26538625 -0.47042971  0.62908285  0.17773207 -0.21849826  0.61712731
  0.63167438  0.56230535 -0.02314086  0.61531216  0.36851313  0.21665694]",0.10033671683784068,9.295163869857788
143,2.073302153514336*x1**2+-0.03706063840706442*x1+-2.045867968434599,C*x1**2+C*x1+C,"add(add(X0, -0.647), add(div(mul(X0, add(X0, -0.647)), sin(X0)), sin(sin(X0))))","add(add(X0, -0.647), add(div(mul(X0, add(X0, -0.647)), sin(X0)), sin(sin(X0))))","[ 20.34369896  28.42133525 -17.39111731  23.48001779 -19.40509424
  19.0533029  -16.52766368 -14.55550337 -16.36049763  21.50317127
  19.66656398 -86.23707718 -14.48173455  27.52942691 -28.08583834
 -97.32539953  19.24068362  19.65919726  93.31046386 -16.46087006
 -61.25349718  25.1371      19.26710839]",23.888440888427386,11.184691667556763
144,0.973450297399268*log(1.458595802137638*x1**4+1.5432116099539877*x1**3+1.942296123151214*x1**2+-0.5875047917673619*x1+0.4671901745685614)+-1.0765329012131561,C*log(C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C,"add(exp(log(div(X0, -0.717))), add(log(mul(X0, 0.172)), 0.771))","add(exp(log(div(X0, -0.717))), add(log(mul(X0, 0.172)), 0.771))","[4.43025943 6.80692845 5.11312593 6.64882885 6.5870638  6.53083012
 6.13513935 7.32517976 5.82543663 5.39500117 4.36300191 6.78872639
 4.51992397 7.48139128 5.62013127 5.00176336 5.83813047 7.01173655
 7.17073617 5.19574345 6.60060624 6.36756181 4.59816501 7.34370762
 6.05545769 6.95191343 7.51460311 6.56689646 7.28299815 4.30839016
 4.67615493 6.04411414 5.31509983 6.19352494 6.17105417 6.03807401
 6.75272108 7.56177666 6.18881981 5.80480605 6.75316135 6.35870121
 7.35575489 4.67350627 6.64218644 4.44778378 6.10454044 6.7129954
 4.59444179 4.68794415 4.33879524 7.34563449 5.75510947 6.40072966
 6.01315826 5.02310942 5.73322067 6.90774432 7.47984583 5.29303488
 6.98859929 7.09394715 6.1220973  5.90408403 5.34040042 7.05627429
 5.34678557 5.83637388 5.86018464 4.73017254 6.77362162 7.09630658
 5.68069322 4.54552174 5.23576572 6.23989031 5.96539858 6.91655198
 4.91849865 7.51824174 6.47651579 5.21866793 6.5264882  5.97011422
 5.74616145 4.5724813  5.46803298 6.31502533 5.63278406 4.88139648
 7.56821891 5.61826018 7.04268723 4.7771976  6.34616513 5.95800279
 5.34024664 5.50141804 5.35159963 7.22848406 5.97051343 4.61039485
 4.6330862  5.28370014 4.8522652  6.88271971 5.60546357 4.45518861
 6.55314857 5.36463586 6.76356712 5.90726306 7.38601776 7.38959121
 5.13495565 5.82536107 5.59158846 4.80057391 6.00392525 4.41554393
 5.96375313 5.05640326 5.47998742 5.38422133 6.6338639  6.57833529
 6.8921335  6.6683805  5.06712134 6.44788296 5.41661015 4.64315385
 6.04194614 6.55814062 7.48896119 5.27184795 7.33765248 7.57414441
 5.98760526 4.46942565 5.64096946 7.19823236 6.04349508 4.30582015
 5.27112533 7.39801144 5.43533003 4.63179859]",0.020261580270323837,11.848501682281494
145,-0.892217547974637*x1**2*-0.6921561808358943*sin(-0.41429484913174175*log(-0.17263723624052818*x1)+1.097662539473066)+1.1525905744762914*x1/1.349891197241036*cos(-2.0771114714421306*x1)+-1.9290128409861869,C*x1**2*C*sin(C*log(C*x1)+C)+C*x1/C*cos(C*x1)+C,"add(div(-0.873, 0.298), sqrt(exp(X0)))","add(div(-0.873, 0.298), sqrt(exp(X0)))","[ 9.11963712  3.10939974  4.01748468  6.4274121   9.14670626 -2.78146989
 -2.80201392 -2.82395481  2.0073331  -2.76879112  4.40232433 -2.74010154
  8.79877145  4.89732776 -2.71510491  7.84602621 -2.7981438  -2.79204056
 -2.77601441 -2.76281822 -2.80112233 -2.72250674 -2.71112895  8.43543579
 -2.75747788  3.27888052  5.52849107 -2.78455068 -2.80526178  4.72790263
  1.59763707  2.59595139  3.04946766 -2.82393062  7.56420261  2.75902098
 -2.84277776 -2.80746973  3.8568164  -2.83385816  2.12488752  2.02524186
  5.10570511 -2.74676475 -2.72176759 -2.81840974  4.8765625   6.2581873
 -2.76317336  3.05309645  6.21888171  1.70143058  5.53190142  7.36256511
  5.71766731  3.74055612  3.65005998 -2.79018742  8.40561373 -2.7665761
  5.00029245 -2.8307898  -2.82826288  8.58399743  4.10080229  2.60975158
  7.66964088 -2.78028985  3.24238312  7.59459868 -2.82902629  2.20330687
  6.82022316  4.21312755  4.55273623 -2.82293542  5.32877986  4.1302359
 -2.79884106 -2.79814883 -2.84383745 -2.822368   -2.76008012 -2.75535195
  2.97306362  2.7038286   1.8847944   1.78485609  8.91575674  4.79189457
  8.31099862 -2.83421479  8.30089883 -2.83793404  6.69534628 -2.84135301
  7.67139621  8.57495454  4.73623225  2.03452726 -2.84423321  4.146393
  4.128034    7.94149752 -2.77695118 -2.71227529  2.67263994  5.04992821
  9.00729607  5.32179106  2.3135369  -2.81190792  7.02350449 -2.82969314
  3.93954972  4.07219892  6.50838475 -2.83136457 -2.71336111 -2.77303864
 -2.73021103 -2.77670739  3.90949082 -2.75590403 -2.73163502]",0.30125811498906147,10.378722190856934
146,0.25337975343795804*x1/(-1.384907206590256*x1**5+-0.5421025131715991*x1**4+-1.951323469251143*x1**3+1.6725135226946364*x1**2+-1.4715644234685297*x1+1)+0.4304795302814539,C*x1/(C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+1)+C,exp(-0.895),exp(-0.895),"[0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858
 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858 0.40864858]",8.132076504798183e-05,9.794987678527832
147,-1.0897062590399043*x1/(-1.1333778628845823*x1+1.8950350567739953)+-1.5147215978230437*sqrt(-0.47754298511778104*abs(0.590499738309124*x1+-1.0938166348401326))+-1.787752082248552/(-1.8926002277470593*x1**4+-1.548904207381665*x1**3+-0.8760248845429335*x1**2+1.4103926009905297*x1+1)+2.027187810949671,C*x1/(C*x1+C)+C*sqrt(C*abs(C*x1+C))+C/(C*x1**4+C*x1**3+C*x1**2+C*x1+1)+C,"mul(0.190, 0.527)","mul(0.190, 0.527)","[0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152
 0.0998152 0.0998152 0.0998152 0.0998152 0.0998152]",0.15356969239473103,10.920652389526367
148,0.038204200151908285*x1+0.05947388055396807,C*x1+C,0.033,0.033,"[0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311
 0.03279311 0.03279311 0.03279311 0.03279311 0.03279311]",0.015655860592260477,8.89668869972229
149,1.9843411583882324*log(-1.80586459339492*x1+-1.4646685965880644)+1.8956081171455543,C*log(C*x1+C)+C,"sqrt(div(log(-0.648), div(-0.045, add(0.698, X0))))","sqrt(div(log(-0.648), div(-0.045, add(0.698, X0))))","[6.98156227 6.28769306 6.68318677 5.98005188 5.3842333  7.34983824
 5.07929588 6.96420073 5.94756915 5.20297163 5.25986207 7.3311122
 7.08576517 7.29610729 5.81485112 7.27743296 5.98145063 6.58514888
 6.27648126 6.07249618 4.99255281 5.47708723 4.92159673 5.09655296
 6.03434102 4.95198333 5.52815487 6.73489212 6.52151771 6.27319625
 6.34999562 6.2253641  5.59487655 5.8305625  7.19727181 6.9573592
 5.73665877 6.74668751 5.2317247  4.71893087 6.32882281 7.14452836
 6.85345271 5.50621618 6.15781668 5.18249097 5.07272437 4.7121166
 5.56991187 6.0898248  7.27460248 4.9126958  5.18091666 6.66525916
 6.08027959 7.17627289 6.3726155  5.60291475 7.28450675 6.97491695
 5.90371652 6.18130527 5.95069903 4.99080451 5.54814866 7.30434941
 6.15249783 5.67650347 6.00438973 6.78526748 5.01062901 5.99384422
 6.26616511 7.06174531 4.98874524 6.2954595  6.30145014 5.83926443
 6.13201314 6.78629663 7.15752914 5.97265218 5.38944277 5.3216997
 6.33840851 5.32286146 6.1399411  4.95980977 5.25501767 6.28628769
 6.5812547  6.56049036 5.97625876 6.12540816 7.07554183 6.44836377
 7.17316669 7.09237341 5.3353432  6.17777785 5.82457433 6.30936011
 7.3220648  6.27956603 5.99354849]",0.0031777502212390184,11.062178373336792
150,2.0847458141014763*cos(-0.5799314911438909*cos(-0.5278492710222931*cos(1.1492949730811528*x1+0.022362212791473546)))+-1.4302286555592207,C*cos(C*cos(C*cos(C*x1+C)))+C,0.362,0.362,"[0.36244186 0.36244186 0.36244186 0.36244186 0.36244186 0.36244186
 0.36244186 0.36244186 0.36244186 0.36244186 0.36244186 0.36244186
 0.36244186 0.36244186 0.36244186 0.36244186 0.36244186 0.36244186
 0.36244186 0.36244186 0.36244186 0.36244186 0.36244186 0.36244186]",0.00046094028843849093,8.757356643676758
151,-0.5157411140895145*cos(-0.09550767908060154*sin(-0.7848137293333073*x1))+-1.1374568233550582,C*cos(C*sin(C*x1))+C,"mul(exp(0.823), log(-0.486))","mul(exp(0.823), log(-0.486))","[-1.64352685 -1.64352685 -1.64352685 -1.64352685 -1.64352685 -1.64352685
 -1.64352685 -1.64352685 -1.64352685 -1.64352685 -1.64352685 -1.64352685
 -1.64352685 -1.64352685 -1.64352685 -1.64352685 -1.64352685 -1.64352685
 -1.64352685 -1.64352685 -1.64352685]",1.1401644024832719e-05,2.23337459564209
152,-0.8009936722717179*x1**2+-0.11313157171332788*x1+-2.032630836770913,C*x1**2+C*x1+C,"log(div(sin(div(sin(div(X0, 0.998)), div(exp(X0), mul(-0.099, 0.942)))), add(mul(mul(add(0.031, 0.638), exp(X0)), log(exp(-0.884))), sin(sqrt(log(exp(exp(X0))))))))","log(div(sin(div(sin(div(X0, 0.998)), div(exp(X0), mul(-0.099, 0.942)))), add(mul(mul(add(0.031, 0.638), exp(X0)), log(exp(-0.884))), sin(sqrt(log(exp(exp(X0))))))))","[ -0.21787201   1.91613389   0.64444644   2.06383284 -10.70275663
  -0.59720345  -9.86894526   1.42038249   2.37457004  -9.83138001
   0.18581009 -10.51566216   2.2892797    0.51122054 -11.18747694
  -1.6409605    1.75660784   2.40705286]",1.8330963072241668,13.36769700050354
153,0.15043227730090258*x1+-0.11111678759431953*log(1.0314176434420372*x1)+-1.1599907628573254,C*x1+C*log(C*x1)+C,-0.977,-0.977,"[-0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496 -0.97687496
 -0.97687496 -0.97687496 -0.97687496]",0.03470363533922374,8.923039197921753
