test_index,true_equation,true_skeleton,predicted_y,rel_err,dsr_time
243,0.13386652009928302*x1*x2+-1.1625758472981076*x1+0.9992639711185984*x2+-1.2088069272586819*log(0.5596392925378852*x2)+1.1233781043037823,C*x1*x2+C*x1+C*x2+C*log(C*x2)+C,"[ 2.31874375e+00 -7.14529872e+00  1.23538055e+01  2.49079779e+00
  2.48788888e+00  2.24610453e+00  1.06919339e+00 -6.59167837e-01
  5.86969834e+00  9.51075227e+00 -7.14529872e+00 -7.14529872e+00
 -7.14529872e+00  6.37909126e+00  8.08241447e+00  4.72187675e-02
 -7.14529872e+00  4.15238725e+00  6.76841983e+00  2.09379992e+00
  1.12326950e+01  1.30128486e+01  1.40924401e+00  2.00888965e+00
  5.96815748e+00  7.35363725e+00  1.96991861e+00  4.45826604e-01
  8.85718964e+00  1.37267444e-01  1.19780106e+01  7.69292859e+00
  9.09627315e+00  1.05844818e-01 -6.18901906e+00  9.04799445e+00
  1.01220673e+01 -7.14529872e+00  1.27912286e+00  1.52913120e+00
  5.11024023e+00 -6.76491391e+00  1.14796769e+01  8.91731901e+00
  1.75984160e+00 -6.84927249e+00  8.78093587e+00  2.47215885e+00
  1.09947542e+01  9.12619220e+00  3.06880570e+00  9.03767784e-01
 -6.72661102e+00  2.97473012e+00  2.15911856e+00 -6.64976354e+00
 -6.61423900e+00 -7.14529872e+00  2.88785415e+00  5.62573188e-01
 -7.14529872e+00  8.14409747e+00  1.00583064e+01  3.20067735e+00
  8.49886101e+00  7.89889019e+00  7.56508460e+00  1.79107083e+00
  1.18621997e+01 -7.12527159e-01  2.41524464e+00  2.09871801e+00
  3.13313712e+00  6.83441415e+00  5.77419987e-02  1.27898814e+01
  9.83395768e+00  8.91770448e+00  7.51707711e-01  1.30950003e+01
  2.17590124e+00  1.20068414e+01 -7.14529872e+00  2.20258505e+00
  1.65992760e+00  1.33491578e-02 -7.14529872e+00  7.78033358e+00
 -7.14529872e+00  1.12301050e+01  4.11541555e-01 -7.14529872e+00
  1.17323026e+01  1.29489282e+01  6.04583993e+00  1.28879253e+01
  5.53493966e+00  3.95217953e-01  2.89902630e+00  8.95540672e+00
  9.08100265e+00  8.72112367e+00 -6.94454328e+00  3.40591472e+00
  7.53302199e+00  3.24487251e+00 -6.97982798e+00  3.06710706e+00
  4.22886696e+00  2.04682667e+00  9.81075539e+00  5.03717342e+00
  1.57619754e+00 -4.45005573e-01  2.13378377e+00 -6.57298600e+00
  1.32547327e+00 -7.14529872e+00  2.89610087e+00  1.64294456e-01
 -7.01672944e+00  8.57801128e+00 -6.38802696e+00 -7.14529872e+00
  4.21317620e+00 -6.27852311e+00 -7.14529872e+00  3.86587947e-01
  9.86088173e+00 -6.67063839e+00  2.73694918e+00  8.74275637e+00
  7.36483556e+00  6.51396775e+00  1.26298850e+01 -8.28805398e-01
  1.39310337e+01 -2.54885597e-01  3.62108531e-01  7.28972932e+00
  1.25316432e+01 -7.14529872e+00  1.21650899e+01 -6.83420175e+00
  6.24133132e-01 -6.31118571e+00 -6.21277513e+00]",0.17955751385641636,13.439086675643921
244,0.7705568767172015*x1+-0.8544929018420395*x2+0.3275373986703647/-0.1369114109998799*log(-0.9539346533313053*x2)+1.6740542589572995,C*x1+C*x2+C/C*log(C*x2)+C,"[ -3.87305679  -0.75992787   5.1573048    5.24302928  -7.58387433
  -2.56452928  -2.27346146  -0.8477584    4.45968549   4.83877552
  -0.75881287  -9.11015916  -0.69336348  -3.4289907   -0.76106263
  -0.92577999  -0.74913777   4.09494769  -7.79124416  -0.72583563
  -8.5335667    5.29904187  -7.55756808 -10.04786564   5.034259
   3.78640982  -0.8845009   -8.13460081  -0.8594132   -9.84724104
   3.97882485  -6.34823231  -2.85129927  -0.87700324  -2.81175273
  -1.38398381   4.16201352  -7.00321257  -2.46824135  -3.29524498
  -7.66271816  -8.49742202   5.34114343  -0.9399012  -10.23779658
  -6.23234284   4.43985742  -0.76965148   4.50830994  -9.97768575
  -7.30472394  -8.70812855  -0.78962932  -3.33998921  -0.68716727
  -9.00771209   4.4367872    5.29404913  -0.78156693  -7.26903325
   4.78909941  -4.7738048   -6.23279839  -2.29907733  -9.46379423
  -7.67810536  -9.55983107  -9.48619573   5.25615393  -0.63804303
  -0.75725729  -9.82528982  -9.92300301   4.39563145  -0.92920804
  -2.79948133  -3.17095648  -0.86898945  -9.00008114  -0.8013971
  -0.59664249  -9.58692806  -4.06401141  -0.59656695   4.076696
  -6.99431543  -4.65634659  -8.01578449  -6.44443836   5.47139235
  -0.69636028  -7.48540445  -1.91195116  -0.71043375  -6.25824865
  -3.51792113   4.26839913  -8.66247801   4.96114279 -10.22210872
  -0.76537417  -0.73362532  -7.25535219   5.16948337  -6.38876704
  -0.69963625  -0.85845502  -1.58653963  -3.57668551  -0.80070075
   4.39430211   3.8103296   -5.11489571   5.04853144  -8.96986964
  -3.25060749  -0.75142164  -3.8737802   -0.88096316  -0.84422741
  -9.05360369  -7.86909871  -0.9416963   -0.82580047  -0.75703495
   5.25286135  -3.94813551  -6.91186603  -3.80352975  -3.79739176
  -4.77441832]",0.011953608114752799,15.530428647994995
245,-1.0647740328790383*sin(0.7363616485081819*log(1.686232484623023*x2+1.3233719716514085))+0.745319837364498,C*sin(C*log(C*x2+C))+C,"[-0.55868197 -0.00183012 -0.00183012 -0.93930724 -0.00183012 -0.00183012
 -0.00183012 -0.74594952 -0.00183012 -0.00183012 -0.00183012 -0.98352243
 -0.00183012 -1.28537014 -0.84437319 -0.46861207 -1.00000829 -1.4321368
 -0.00183012 -0.8939138  -0.93396241 -1.5309829  -0.00183012 -0.00183012
 -0.00183012 -1.47995995 -0.00183012 -1.14524596 -1.0581438  -0.74565913
 -0.00183012 -1.05269396 -0.9996491  -0.95263129 -0.00183012 -1.30796195
 -0.00183012 -1.2239494  -0.00183012 -0.00183012 -0.00183012 -0.00183012
 -0.00183012 -0.70257007 -0.00183012 -0.00183012 -1.10177303 -0.85740397
 -0.45469536 -0.00183012 -0.00183012 -1.0134726  -0.00183012 -1.13381105
 -0.00183012 -0.00183012 -0.00183012 -0.96387621 -0.00183012 -0.42146234
 -1.04333416 -1.20924506 -0.00183012 -1.16211285 -0.8799388  -0.79457168
 -1.08722796 -1.2838355  -0.00183012 -1.40483051 -0.00183012 -0.86150132
 -0.85377006 -0.00183012 -1.18570841 -0.84430483 -0.00183012 -1.26423514
 -0.00183012 -0.00183012 -0.53427738 -0.00183012 -0.84028644 -0.00183012
 -0.00183012 -0.96991379 -0.00183012 -0.84977361 -1.13001638 -0.92095699
 -0.00183012 -1.25822445 -0.00183012 -1.16964477 -1.11959484 -0.00183012
 -0.00183012 -0.00183012 -0.00183012 -0.00183012 -0.00183012 -0.00183012
 -0.60995655 -1.36915948 -0.57572668 -0.00183012 -0.72557844 -0.00183012
 -0.00183012 -1.02560338 -0.00183012 -0.00183012 -0.00183012 -0.00183012
 -0.00183012 -0.00183012 -0.00183012 -0.90094021 -0.92401746 -0.00183012
 -0.00183012 -0.53173384 -0.819567   -1.18142738 -0.00183012]",0.08775830105132562,5.170668363571167
246,0.759902249443499*sin(-1.0577585892985533*x1+2.0302146530135583)+0.09910911808090894,C*sin(C*x1+C)+C,"[-1.08795638 -0.94857586 -0.664979   -0.96059022 -0.61803942 -0.61803942
 -0.61803942 -0.65996756 -0.72362022 -1.12947451 -0.90753986 -0.67128486
 -0.74349675 -0.71579107 -0.61803942 -0.61803942 -0.59784866 -0.61803942
 -0.61803942 -0.72814636 -0.99922003 -0.79378875 -0.65916244 -0.65140196
 -0.61803942 -0.98191881 -0.5200906  -0.66532371 -0.8981526  -0.58647767
 -0.69174729 -0.67030549 -0.61803942 -0.70186037 -0.61803942 -0.76800847
 -0.61803942 -0.70565642 -0.61803942 -1.26323757 -0.6253351  -0.6657663
 -0.61803942 -1.34258748 -1.35925118 -1.30323059 -0.79557615 -0.67064581
 -0.67655496 -0.86810066 -0.67036894 -0.61803942 -1.08044355 -0.67644755
 -0.65621944 -0.67524932 -0.73646656 -0.90293647 -1.09684045 -0.89962793
 -0.78747159 -0.66349084 -1.26797713 -0.6031554  -0.61803942 -0.96273432
 -0.67183892 -0.56007496 -1.33716301 -0.88651666 -0.69530423 -0.4412772
 -1.02721907 -0.64218007 -0.61803942 -0.61803942 -0.86386095 -1.38083646
 -0.61803942 -0.50052111 -0.65450411 -0.91522248 -0.7202614  -0.61803942
 -0.652816   -0.61803942 -0.85084389 -1.33514958 -0.6472607  -0.61582891
 -0.98835834 -0.61803942 -0.8067715  -0.75428675 -0.67815791 -0.61803942
 -0.61803942 -1.00629523 -0.61907392 -0.63885282 -1.19039906 -0.61803942
 -0.82332274 -0.698086   -0.61803942 -0.95851096 -0.85147169 -1.31382534
 -0.78308733 -0.58506771 -0.61803942 -0.61803942 -0.66704825 -0.69666435
 -0.61803942 -0.70786087 -0.65810138 -0.67050933 -0.86008423 -0.66893624
 -0.8970572  -1.12576318 -0.88256242 -0.78283221 -0.61803942 -0.71361668
 -0.61803942 -0.55964387 -0.96471895 -0.94479282 -0.6139658  -0.68983219
 -0.61803942 -0.64189318 -0.64505984 -0.65795812 -0.64152431 -0.97118913
 -0.82342177 -0.61803942 -0.61803942 -1.15171013 -0.73137982 -0.68063735
 -0.64299169 -0.61803942 -0.76277218 -0.79380425 -0.61803942 -0.61803942
 -0.9851     -1.29042971 -0.61803942 -0.75353206 -0.86787917 -0.88261493
 -0.67189916 -0.67352079 -0.61950763 -0.61803942 -0.753005   -0.50622611
 -1.23495518 -0.64948775 -0.64594733 -0.94734606 -0.73088011 -0.90510043
 -0.82440617 -0.88185734 -0.6417496  -0.61803942 -0.61803942 -0.74699442
 -0.74391041 -0.37315373 -0.91674424 -0.70571736 -0.65963026 -0.61803942
 -0.61803942 -0.64179413 -0.61803942 -0.61803942 -0.80465045 -0.61803942
 -0.67273478 -0.75505334 -0.64701318 -0.53264777 -0.6730126  -0.89801064
 -0.99744328 -0.61803942 -0.61803942 -0.61803942 -0.61803942 -0.61803942
 -0.68698331]",0.08024745572930889,1.6514918804168701
247,-0.649778913411003*sqrt(1.477580773586895*abs(0.375012823448166*sin(-1.9866912922653648*x1+1.0718443224273142)))+-0.5856860420092482,C*sqrt(C*abs(C*sin(C*x1+C)))+C,"[-0.83713971 -1.15620594 -0.91076436 -0.79787188 -1.08550884 -1.0443624
 -0.77811426 -0.9884335  -0.937832   -1.1050497  -0.95136089 -0.96173888
 -0.81496658 -0.9419344  -1.11592175 -0.95132811 -1.05111862 -1.09931472
 -0.96563692 -1.09739629 -0.80152469 -0.85548975 -1.1696673  -0.96977962
 -0.96053369 -0.94754736 -1.10208342 -0.96150511 -0.96957758 -1.13539354
 -1.05806036 -0.98316854 -0.95593602 -0.96560912 -1.08596728 -0.98508316
 -1.00238184 -0.80203556 -1.05608521 -1.17189514 -0.9695356  -0.98092612
 -0.95480312 -0.82912215 -0.95137548 -1.2035485  -0.93560178 -0.96226439
 -1.06448413 -0.9765145  -0.9621233  -0.80751349 -0.97491654 -1.00298221
 -1.11281037 -1.12565391 -0.81658723 -0.92833683 -0.96229688 -0.95324754
 -0.98574216 -0.95993341 -0.94315305 -0.98480181 -0.81384018 -1.06641769
 -0.80645792 -0.79470077 -0.96146706 -0.98230804 -0.97127419 -1.0890075
 -0.77445761 -1.15650836 -1.11879794 -0.92410485 -1.18404961 -0.79389236
 -0.98341672 -0.9401715  -1.12284227 -1.08530178 -1.15876933 -0.80809786
 -0.85081578 -0.96355513]",0.00228164477999215,1.730278491973877
248,0.566457911247825*x2**4+1.395441722541365,C*x2**4+C,"[-97.08855803 -46.30204272 -60.67224273  67.03292832  62.86299496
 -97.34580818  55.0016698  -61.64181658  63.77452722 -95.4242402
 -70.80428547 -71.3160416   68.71597916 -84.12789275  72.80639323
 -97.18682212  79.78851356 -93.84873198  64.42659356  94.38943704
 -56.5138584  -59.59900282 -82.53553969  63.81945677  60.82902755
 -80.71663055 -49.24969783 -72.61088637  93.82259163  91.76904874
 -84.92061172  75.97776538  62.64236483  69.97178105 -92.53195031
  48.05834477  61.6260794  -62.44687764 -69.34566546 -79.73859472
  93.55847967 -51.40038756  83.24153982 -92.68288498 -94.87068839
 -73.04323943 -51.25640907 -59.1997214   72.05066978  72.52021611
 -65.72119139  64.44543955 -74.03157321  78.388684    58.14851033
 -43.83453776  70.52398991  95.46785265  61.20556559  72.83328456
 -64.3858989  -76.15330947  87.18186691  95.6323674  -73.75379877
  62.94787587  94.94583877  85.61575171 -84.32858099 -83.56018115
  85.30436415 -94.76857234  50.83697775  55.236865    65.17862315
  51.78558848 -69.17895274 -97.12424828  62.82763404 -44.82172482
 -76.00878574 -46.65955331 -74.30937027 -55.59929571 -94.67739946
  83.98754909 -70.59254544 -50.94487665  64.49487284  66.06211082
  48.54747795  69.96819257 -71.94968219  78.3047966  -70.13163807
  70.42675628 -70.79985962  60.00849309 -71.95876174 -50.11686338
 -51.70123016 -62.53500683 -46.24852528  83.12080657 -47.77815325
 -77.80522003 -74.63590767  50.00852557 -86.84970051 -85.99465276
 -42.70158023 -63.32135996  70.53600023  94.17232408  89.19650251
  75.06334722  59.34915503 -92.87862354  92.34014587 -94.88104259
 -83.58535413  87.9712692   63.07333402 -79.15330663  80.60379761
 -92.83302372  78.2153492  -52.15110868 -43.52624965 -87.60019355
 -53.02153825 -69.47369026 -95.83766003 -60.41694242  47.94559885
  56.80049228  89.68480348  74.28846928 -60.05504035  93.43303271
  89.23716586  57.14867269 -90.60120312  93.26766908  64.28437978
 -95.71644028 -98.97692241 -83.01733383  63.47542374 -71.02232505
  60.47892647 -76.08852706 -90.97807312  93.65091627  73.54946419
 -62.79957253 -96.39733265 -42.82757549  53.49487424 -61.37870536
 -90.279549    60.0042192   95.67581131  51.30584712  59.30690355
  88.0107187   56.57628269  78.95667632  79.9989975   93.89677111
 -59.29519323  50.83085655  86.58068532  81.82294023  84.96914364
 -53.55205461 -64.13085621 -42.72741265  71.54372404 -66.96603193
 -80.86779219 -60.73224542]",5.903073402588289,9.959165573120117
249,1.6685825182327498*sin(2.0598941051092488*x2**2)+0.8294529438847791,C*sin(C*x2**2)+C,"[16.83865425  2.8971911  11.44148691 19.20823522  2.59439679  4.24478356
  1.6868315   2.55832511  3.70656251 37.60572705 36.43340413  3.45228039
 14.90963062  1.48862849 32.09023653 18.49937088 41.68899022 22.88702
 18.57063307 17.95117045 14.51949271  2.74612713 12.02619573 13.66647842
 34.65831007  7.35531117 11.84595913  3.72963791  6.11359157  1.23313241
  3.72175725 29.34787918  1.20093231 15.84114103  2.52007259  3.65382301
  9.8404676  26.34206742  8.30693874 31.87243907  7.18450957  3.35619809
  3.21436602  2.49700614  3.25906228 12.53885719  7.0416594   7.22411574
  9.4442245  29.01118121 20.41588792 32.07690399 10.1296351   3.46739662
  2.53178783  2.43137734  3.36595256  3.17666664  1.35116365  1.90252069
  7.94809368  1.74964623 26.11028592  2.94414938  6.96197743  4.32892879
  1.22184274  4.32987047  3.35583487 10.96511171 30.62501808 22.0431433
  8.20429625  3.35991434  1.62081597 29.38574659  6.15678112  6.51188829
 11.01049202 23.65743355 32.95452376  8.6285537  26.29579585 21.06793566
  1.73720391 31.7423616   1.60966699 17.36445913 35.8895697   1.42394666
 40.14679311  3.36994039 33.82324459 34.61927895 10.68825644  9.44722847
 17.64287059 15.50528436 13.48716613  6.18642467 10.08171646  3.2934343
 11.26841701  8.23020893  9.0842011   2.31137192  9.52423732 12.4795397
 15.90729274  7.17854557 30.46279175 11.55087095 26.32264728  2.28826308
  2.8824922   1.67105164  2.97895405 15.76622051  3.132959    2.00994023
  9.6472145  12.83310769 13.00455659 15.38990914 21.8821969  14.54934144
 16.51250806 26.05368888  8.55233743 11.98309867  2.85678655 20.56029826]",15.685656682672702,6.1560797691345215
250,-0.7912923440676196*x1+1.505536661764658*x2+0.018658193158316294*cos(0.7581546483727708*x1+-0.16621219992683955)+0.8545924862754064,C*x1+C*x2+C*cos(C*x1+C)+C,"[ 3.82104222  8.68925676 -3.26532041 -9.6847581   4.73799329 -2.70867313
 -1.19331244  9.69171543 -7.30739928  8.25922215  3.53044612 -7.48742653
 10.23332956 -1.24748765  3.04065138  4.90185497  8.82687593 10.01541497
 -6.91812962  4.41443505  9.19224362  4.50395923 -9.88552339 10.53178192
  4.72577249  3.58271616 10.26593079 -7.97121414 -2.16050529 -8.47378882
 -7.45322282 -9.53560003 -1.51558479  9.80326738  9.65080295 -2.84961793
 -2.22098255  4.47482681 10.06334195 -2.13991295  8.30497293  4.41976984
 -1.94423914 10.16664945 -8.41841279  9.69651619 -7.4009498   3.07421433
 -2.93856317 -7.59387639  4.2765316  -9.13648567 -7.8753184   4.90003223
 -8.17739617 -1.55010534 -0.87718928  5.3202344  -0.88156619 10.16823428
  4.64157964  4.58062071  4.6536917  -1.38421521 -3.16399564  4.20797027
 -3.01019147  8.04218994  9.45059981 -0.89572045  4.18551369 -8.35491074
  8.30736803  8.24451515  4.05593949  9.99094406  3.23127325 -0.8889537
 -8.51043151  4.65057824 -3.58712856  3.74738338  3.96336137  3.06657741
 -9.08700673  3.02853706  8.98875717 -2.45625636  9.17906158  9.01695978
  9.24120441  3.18753822  2.49455569 -1.95470556 -3.74517395  4.35495254
  9.34864967 -7.53961702  9.44661614 -1.62328719 -1.90781854 -1.07343279
 -2.35683526  5.2321749  -1.12151448 -1.4002664  -3.07593409  5.25518246
 -7.88574966 10.18542757  9.24856032  3.00715362 -8.32489301 -9.09630674
 -2.23925501 -1.55614722  9.06234219  9.44338007  9.28625207  9.16499201
  4.51484473  3.31668938 -8.31031433  3.48621483  9.98558714 -3.08055089
  7.98468671  8.7717887   9.77698309  8.61585391 -1.88992949 -9.20696185
  4.49030874  4.30394616 10.3001383   4.18370988  7.99090903  9.38632084
  3.04204382  4.76131544  9.11813517 -0.95631847 -8.63077504 -8.95991108
  5.25274219  7.80237863 -3.50610407 -8.94454709  3.4660585  -8.7135006
 -1.36545249 -1.00484564  8.13453934  4.78455354 10.04434173  8.42649946
 -6.92233847  9.41680862  8.74862429 -3.61022543  2.68675817 -2.3301157
 -7.99364941 -7.95350787  3.65934594]",0.0022270428571855255,3.198115110397339
251,-0.3511046059084204*sin(1.0647712762964807*x2)/-1.5141473636851326*sin(-1.6551371164271833*cos(-0.5830390154547433*x1))+1.6765836762565742,C*sin(C*x2)/C*sin(C*cos(C*x1))+C,"[1.51472634 2.40725666 1.67940153 1.97289377 2.53227709 1.6826904
 1.41824929 1.71240131 1.70991397 1.69284271 2.0232361  1.4286412
 1.43823263 1.71050301 1.978934   1.57144723 1.96994521 1.41828192
 1.47698554 2.04821362 2.18420621 2.02471253 1.41483053 2.12340495
 1.9911203  1.99668326 1.69222683 1.71467534 2.09664109 2.06939652
 1.69312468 1.46121401 2.73361324 1.7028931  2.50223913 1.69503072
 1.98606609 1.96293325 1.66884085 2.00877539 2.20145603 1.47849804
 1.98021015 2.50148617 1.29512669 1.41760781 1.44547996 1.39716746
 1.51847148 2.14726168 1.50681502 2.47311379 1.71253305 1.69329172
 2.43873337 1.39355877 2.46358859 2.1044895  1.41815304 1.34142427
 1.39780894 1.45438204 1.70370479 1.39805131 2.34284243 2.06983719
 1.38109357 1.65915427 1.6818379  2.4874916  1.66679927 2.0925495
 1.51005473 1.45370309 1.67617997 1.64880788 2.12573082 2.24117108
 2.25452568 2.47418931 2.57434643 1.7098134  1.69065267 1.68826282
 2.10469923 1.66132818 1.33255393 1.70722041 2.41826747 1.5651541
 1.69272684 1.66320031 1.67192467 2.17459447 2.09250528 2.14324998
 2.48481659 2.05239957 1.66704854 1.97638434 2.01945448 1.45078805
 2.39301396 1.44857437 1.6846233  1.39698879 1.67993119 1.47236416
 2.10239408 1.67108944 1.66179223 1.41915822 1.64756447 1.42584348
 1.41002456 1.7240801  1.97229236 2.40374316]",0.011735876579083973,2.3850908279418945
252,0.5344411596792504*x1+-0.05887849427503422,C*x1+C,"[ 2.22469744 -1.86797077  2.10426175  1.76759564 -1.78811268 -2.33377723
  2.15223037  1.92409044 -1.95198037 -2.17161668 -1.97292952 -1.82643534
 -2.26787389 -1.89916501  1.75050935  1.81971403 -1.9907653  -2.20621536
  2.52107983 -1.89740892 -2.16053601 -1.77953414 -1.65946259  1.97878587
  2.14556678  2.14524456  1.7208822  -1.49152702  1.6738419  -2.40475595
  2.46814533  2.37220653  2.32686656  2.28708791  1.67663057 -1.99374215
  2.3499789   2.39787536  2.15025681  2.41233398  2.46280666 -2.26033905
  2.12280409 -2.29789549 -2.38295162  2.01019998 -1.54884807 -2.09562012
  1.9383347  -1.67758548  1.66112041 -2.24975614 -1.77716679 -1.93811486
 -2.31003378  2.02221942  1.77377295  1.89070001 -1.78543826 -1.58366442
 -2.16887557  1.59128958  2.2218041   1.72963575  1.99626834  1.6306225
  1.79354699  2.37198448 -2.28051048  1.80085149 -2.00330146  2.28852251
 -2.34054924  1.67509685  2.53855804 -2.13876921 -2.34861561 -2.12421107
 -1.86510449 -1.97296029 -1.66333409 -2.13129138  2.18326384 -2.15342978
 -1.74236174 -1.92482893  1.61296907 -1.83476429  2.12834459  2.23044714
 -1.48009957 -1.85076066 -1.65721312 -1.80362819  2.11219997 -1.88078037
  2.60374211 -2.11592047  2.24446654 -2.03618184 -1.89166061  2.22303568
  2.43525665  1.77786949 -2.1419093  -2.25513241  1.99359815  2.10658344
 -2.3189351  -2.33764454  1.77949136]",0.0010200105991585082,3.1847312450408936
253,-1.674025138040169*exp(-0.22507746849376065*x1)*0.6943627301738182*exp(1.0836218378245048*x2)+-0.5217729747585125,C*exp(C*x1)*C*exp(C*x2)+C,"[-56.98326985 -81.67876351 -17.72877789  -0.8992416  -81.47411584
 -52.00995653  -0.8992416   -0.8992416   -0.8992416   -0.8992416
  -0.8992416   -0.8992416   -0.8992416   -0.8992416  -71.51987887
 -88.0435854   -0.8992416   -0.8992416   -0.8992416   -0.8992416
  -0.8992416   -0.8992416   -0.8992416  -27.0287965  -86.76352073
 -22.38693667 -25.69230111  -0.8992416   -0.8992416  -13.18611987
 -75.04691551  -0.8992416  -18.27321678 -12.87427839 -56.53310524
  -0.8992416   -0.8992416  -37.87637501  -0.8992416   -0.8992416
  -0.8992416  -15.89800868 -15.60198476 -22.95612569 -32.52981318
 -21.10193285 -72.48894442 -90.6993176   -0.8992416  -67.70930624
 -68.11578511  -0.8992416   -0.8992416  -37.58277359  -0.8992416
 -13.37594909 -72.46242017  -0.8992416   -0.8992416   -0.8992416
  -0.8992416   -0.8992416  -63.12751598 -30.23911367  -0.8992416
  -0.8992416  -43.87295202  -0.8992416  -83.15226328  -0.8992416
  -0.8992416  -29.19764057  -0.8992416   -0.8992416   -0.8992416
 -88.29934841  -0.8992416   -0.8992416  -24.84863773 -80.89806846
 -67.14257197  -0.8992416  -61.94438915 -17.0051955  -77.7048324
  -0.8992416  -27.7978161   -0.8992416  -21.69265169  -0.8992416
  -0.8992416   -0.8992416  -79.47032995  -0.8992416  -33.80608702
 -61.54071844  -0.8992416  -29.68932029  -0.8992416   -0.8992416
  -0.8992416   -0.8992416  -64.37415256 -69.94654668  -0.8992416
 -73.73029752  -0.8992416  -88.90930146  -0.8992416  -19.54822163
 -74.9163596  -61.0642746   -0.8992416  -80.53671894  -0.8992416
  -0.8992416   -0.8992416  -45.49875029  -0.8992416  -61.26219585
 -79.98536884 -62.37391684  -0.8992416  -51.39168416 -70.3893612
 -29.05956578 -14.64623763  -0.8992416  -18.11144669 -20.30286656
  -0.8992416  -61.0425688   -0.8992416   -0.8992416  -32.35606611
 -19.08590494]",9.91282314532989,10.339359760284424
